date_time,tournament_id,player1_name,player2_name,points1,points2
2020-10-01 04:02:46.244000+00:00,svS16G6I,Ankitgrover,M-MAHMOOD,0,1
2020-10-01 04:02:46.244000+00:00,svS16G6I,adzz82,Abigail124,1,0
2020-10-01 04:02:46.243000+00:00,svS16G6I,harshkrverma,Bernaguit,1,0
2020-10-01 04:02:23.670000+00:00,svS16G6I,maninthevan1,Koushik_Assam,1,0
2020-10-01 04:02:23.670000+00:00,svS16G6I,sid098,AngelAlv,1,0
2020-10-01 04:01:59.136000+00:00,svS16G6I,jardsonlopes,SahanSL,0,1
2020-10-01 04:01:59.135000+00:00,svS16G6I,Colossos1,Burzumishi,1,0
2020-10-01 04:01:59.136000+00:00,svS16G6I,Apoorv07,Irwanta,0,1
2020-10-01 04:01:22.181000+00:00,svS16G6I,blueNitro337,Sako770,1,0
2020-10-01 04:00:57.601000+00:00,svS16G6I,pato1973,amuel6,0,1
2020-10-01 04:00:30.903000+00:00,svS16G6I,JAY4PF,Ankitgrover,0,1
2020-10-01 04:00:30.902000+00:00,svS16G6I,Vk07,Ajay_Wagh,1,0
2020-10-01 04:00:10.347000+00:00,svS16G6I,diptyanphikllipos00,thelastpawn2,0,1
2020-10-01 04:00:10.347000+00:00,svS16G6I,Abigail124,AmirAbas_far,0,1
2020-10-01 04:00:10.347000+00:00,svS16G6I,Koushik_Assam,Bernaguit,1,0
2020-10-01 04:00:10.347000+00:00,svS16G6I,skytexgaming,Apoorv07,0,1
2020-10-01 04:00:10.347000+00:00,svS16G6I,jon34,lineanstr,1,0
2020-10-01 04:00:10.347000+00:00,svS16G6I,M-MAHMOOD,harshkrverma,1,0
2020-10-01 04:00:10.348000+00:00,svS16G6I,nithuka,Sahan2009,0,1
2020-10-01 04:00:10.347000+00:00,svS16G6I,maninthevan1,sid098,1,0
2020-10-01 04:00:10.347000+00:00,svS16G6I,Irwanta,AngelAlv,1,0
2020-10-01 04:26:14.294000+00:00,mlRYt7I5,Harry__Osborn,tanahpasir,1,0
2020-10-01 04:25:59.942000+00:00,mlRYt7I5,reglel,BaseL_RAsheD,0,1
2020-10-01 04:25:47.582000+00:00,mlRYt7I5,IArausPUC,LowKeyTitled,0,0
2020-10-01 04:25:31.173000+00:00,mlRYt7I5,rkido,tigrejm,1,0
2020-10-01 04:25:31.173000+00:00,mlRYt7I5,LetItFlow,PAGerMount,1,0
2020-10-01 04:25:31.173000+00:00,mlRYt7I5,kralj8,Harry__Osborn,1,0
2020-10-01 04:25:31.173000+00:00,mlRYt7I5,morphdude,bi-beast,1,0
2020-10-01 04:25:18.849000+00:00,mlRYt7I5,DangerT,Rifki87,0,1
2020-10-01 04:25:18.850000+00:00,mlRYt7I5,Helltruthcom,jarpy01,1,0
2020-10-01 04:25:04.493000+00:00,mlRYt7I5,Evanvdl,aledri,1,0
2020-10-01 04:25:04.493000+00:00,mlRYt7I5,itPulSe,Wear-Your-Mask,1,0
2020-10-01 04:25:04.493000+00:00,mlRYt7I5,cjrock530,anilaltr,1,0
2020-10-01 04:25:04.493000+00:00,mlRYt7I5,tanahpasir,RamosRoy,0,1
2020-10-01 04:25:04.493000+00:00,mlRYt7I5,Alashka-kakashka,fabrixio24,1,0
2020-10-01 04:25:04.493000+00:00,mlRYt7I5,Aleajacta,refrigeratorclip,0,1
2020-10-01 04:25:04.493000+00:00,mlRYt7I5,BaseL_RAsheD,vsan,1,0
2020-10-01 04:24:39.712000+00:00,mlRYt7I5,Raphaelpsg,reglel,1,0
2020-10-01 04:24:39.712000+00:00,mlRYt7I5,tigrejm,morphdude,1,0
2020-10-01 04:24:25.419000+00:00,mlRYt7I5,anwarmh,IArausPUC,0,1
2020-10-01 04:24:25.419000+00:00,mlRYt7I5,LowKeyTitled,chooobbb,0,0
2020-10-01 04:24:13.091000+00:00,mlRYt7I5,bi-beast,kralj8,1,0
2020-10-01 04:24:13.091000+00:00,mlRYt7I5,Harry__Osborn,rkido,1,0
2020-10-01 04:24:13.091000+00:00,mlRYt7I5,Evanvdl,anilaltr,0,1
2020-10-01 04:24:13.091000+00:00,mlRYt7I5,SnehasisChatterjee,LetItFlow,1,0
2020-10-01 04:24:00.744000+00:00,mlRYt7I5,Alashka-kakashka,cjrock530,1,0
2020-10-01 04:24:00.744000+00:00,mlRYt7I5,jarpy01,Rifki87,1,0
2020-10-01 04:24:00.744000+00:00,mlRYt7I5,Wear-Your-Mask,PAGerMount,1,0
2020-10-01 04:23:46.401000+00:00,mlRYt7I5,Helltruthcom,BaseL_RAsheD,0,1
2020-10-01 04:23:46.401000+00:00,mlRYt7I5,reglel,morphdude,1,0
2020-10-01 04:23:46.401000+00:00,mlRYt7I5,danteneo,DangerT,0,1
2020-10-01 04:23:46.401000+00:00,mlRYt7I5,refrigeratorclip,tanahpasir,1,0
2020-10-01 04:23:34.098000+00:00,mlRYt7I5,RamosRoy,itPulSe,1,0
2020-10-01 04:23:15.649000+00:00,mlRYt7I5,PAGerMount,cjrock530,0,1
2020-10-01 04:23:15.650000+00:00,mlRYt7I5,DangerT,refrigeratorclip,0,1
2020-10-01 04:23:15.650000+00:00,mlRYt7I5,kralj8,Harry__Osborn,1,0
2020-10-01 04:23:15.650000+00:00,mlRYt7I5,fabrixio24,Aleajacta,1,0
2020-10-01 04:23:15.650000+00:00,mlRYt7I5,aledri,vsan,0,0
2020-10-01 04:23:15.650000+00:00,mlRYt7I5,LowKeyTitled,bi-beast,0,1
2020-10-01 04:22:57.172000+00:00,mlRYt7I5,anwarmh,UhbadazinglyFrozen,0,1
2020-10-01 04:22:57.172000+00:00,mlRYt7I5,chooobbb,Evanvdl,1,0
2020-10-01 04:22:57.172000+00:00,mlRYt7I5,anilaltr,rkido,0,1
2020-10-01 04:22:57.203000+00:00,mlRYt7I5,SnehasisChatterjee,Alashka-kakashka,0,1
2020-10-01 04:22:42.841000+00:00,mlRYt7I5,PAGerMount,Helltruthcom,0,1
2020-10-01 04:22:42.841000+00:00,mlRYt7I5,IArausPUC,tigrejm,1,0
2020-10-01 04:22:42.842000+00:00,mlRYt7I5,kralj8,LowKeyTitled,1,0
2020-10-01 04:22:42.842000+00:00,mlRYt7I5,LetItFlow,hshahs5,1,0
2020-10-01 04:22:42.841000+00:00,mlRYt7I5,RamosRoy,tanahpasir,0,1
2020-10-01 04:22:42.841000+00:00,mlRYt7I5,Rifki87,JohnStuckey,0,1
2020-10-01 04:22:22.210000+00:00,mlRYt7I5,reglel,jarpy01,1,0
2020-10-01 04:22:22.210000+00:00,mlRYt7I5,tymewiz,danteneo,0,1
2020-10-01 04:22:22.210000+00:00,mlRYt7I5,morphdude,BaseL_RAsheD,0,0
2020-10-01 04:22:07.881000+00:00,mlRYt7I5,JohnStuckey,IArausPUC,1,0
2020-10-01 04:22:07.882000+00:00,mlRYt7I5,Evanvdl,DangerT,1,0
2020-10-01 04:21:55.560000+00:00,mlRYt7I5,refrigeratorclip,Aleajacta,1,0
2020-10-01 04:21:55.560000+00:00,mlRYt7I5,vsan,bi-beast,0,1
2020-10-01 04:21:55.561000+00:00,mlRYt7I5,itPulSe,Mahioo,1,0
2020-10-01 04:21:43.241000+00:00,mlRYt7I5,cjrock530,fabrixio24,0,1
2020-10-01 04:21:43.241000+00:00,mlRYt7I5,UhbadazinglyFrozen,kralj8,1,0
2020-10-01 04:21:43.241000+00:00,mlRYt7I5,Harry__Osborn,aledri,0,0
2020-10-01 04:21:43.241000+00:00,mlRYt7I5,anilaltr,SnehasisChatterjee,1,0
2020-10-01 04:21:30.910000+00:00,mlRYt7I5,tigrejm,RamosRoy,0,1
2020-10-01 04:21:30.910000+00:00,mlRYt7I5,rkido,anwarmh,1,0
2020-10-01 04:21:18.603000+00:00,mlRYt7I5,Panguanium1-GM,Evanvdl,1,0
2020-10-01 04:21:18.603000+00:00,mlRYt7I5,LowKeyTitled,Rifki87,1,0
2020-10-01 04:21:18.603000+00:00,mlRYt7I5,bob_fischer_09,chooobbb,0,1
2020-10-01 04:21:06.222000+00:00,mlRYt7I5,Kodra1754,morphdude,0,1
2020-10-01 04:21:06.222000+00:00,mlRYt7I5,tanahpasir,LetItFlow,1,0
2020-10-01 04:21:06.222000+00:00,mlRYt7I5,Fair_and_Square,PAGerMount,1,0
2020-10-01 04:21:06.222000+00:00,mlRYt7I5,jarpy01,Helltruthcom,1,0
2020-10-01 04:20:51.891000+00:00,mlRYt7I5,BaseL_RAsheD,reglel,1,0
2020-10-01 04:20:51.891000+00:00,mlRYt7I5,aledri,SnehasisChatterjee,1,0
2020-10-01 04:20:31.401000+00:00,mlRYt7I5,Mahioo,refrigeratorclip,0,1
2020-10-01 04:20:31.402000+00:00,mlRYt7I5,bi-beast,UhbadazinglyFrozen,1,0
2020-10-01 04:20:19.104000+00:00,mlRYt7I5,morphdude,jarpy01,0,1
2020-10-01 04:20:19.104000+00:00,mlRYt7I5,kralj8,Harry__Osborn,1,0
2020-10-01 04:20:19.105000+00:00,mlRYt7I5,sudhesh12,Panguanium1-GM,0,1
2020-10-01 04:20:19.104000+00:00,mlRYt7I5,bob_fischer_09,rkido,1,0
2020-10-01 04:20:19.105000+00:00,mlRYt7I5,Aleajacta,cjrock530,1,0
2020-10-01 04:20:19.105000+00:00,mlRYt7I5,IArausPUC,vsan,0,1
2020-10-01 04:20:19.104000+00:00,mlRYt7I5,fabrixio24,anilaltr,1,0
2020-10-01 04:20:04.782000+00:00,mlRYt7I5,RamosRoy,LowKeyTitled,0,1
2020-10-01 04:20:04.782000+00:00,mlRYt7I5,Rifki87,E4_Noel,1,0
2020-10-01 04:19:52.460000+00:00,mlRYt7I5,chooobbb,Evanvdl,1,0
2020-10-01 04:19:52.461000+00:00,mlRYt7I5,tigrejm,anwarmh,0,1
2020-10-01 04:19:52.460000+00:00,mlRYt7I5,Helltruthcom,tanahpasir,1,0
2020-10-01 04:19:33.984000+00:00,mlRYt7I5,reglel,Kodra1754,1,0
2020-10-01 04:19:33.984000+00:00,mlRYt7I5,PAGerMount,aledri,0,1
2020-10-01 04:19:33.983000+00:00,mlRYt7I5,BaseL_RAsheD,bi-beast,1,0
2020-10-01 04:19:19.633000+00:00,mlRYt7I5,morphdude,Aleajacta,0,1
2020-10-01 04:19:03.144000+00:00,mlRYt7I5,vsan,kralj8,1,0
2020-10-01 04:19:03.144000+00:00,mlRYt7I5,Harry__Osborn,IArausPUC,1,0
2020-10-01 04:19:03.144000+00:00,mlRYt7I5,sudhesh12,anilaltr,1,0
2020-10-01 04:19:03.144000+00:00,mlRYt7I5,UhbadazinglyFrozen,Jashwanthkumar0912,1,0
2020-10-01 04:18:50.772000+00:00,mlRYt7I5,cjrock530,rkido,0,1
2020-10-01 04:18:50.772000+00:00,mlRYt7I5,LowKeyTitled,Rifki87,1,0
2020-10-01 04:18:50.772000+00:00,mlRYt7I5,A7bhi,fabrixio24,0,1
2020-10-01 04:18:50.773000+00:00,mlRYt7I5,jarpy01,bob_fischer_09,0,1
2020-10-01 04:18:32.299000+00:00,mlRYt7I5,chooobbb,tigrejm,1,0
2020-10-01 04:18:32.299000+00:00,mlRYt7I5,anwarmh,Helltruthcom,0,1
2020-10-01 04:18:32.299000+00:00,mlRYt7I5,bi-beast,Kodra1754,1,0
2020-10-01 04:18:32.299000+00:00,mlRYt7I5,Panguanium1-GM,mnitin_1r,1,0
2020-10-01 04:18:05.603000+00:00,mlRYt7I5,tanahpasir,reglel,0,1
2020-10-01 04:18:05.603000+00:00,mlRYt7I5,aledri,BaseL_RAsheD,0,1
2020-10-01 04:17:47.172000+00:00,mlRYt7I5,anilaltr,UhbadazinglyFrozen,0,1
2020-10-01 04:17:47.173000+00:00,mlRYt7I5,JohnStuckey,morphdude,1,0
2020-10-01 04:17:47.173000+00:00,mlRYt7I5,Aleajacta,PAGerMount,0,1
2020-10-01 04:17:32.812000+00:00,mlRYt7I5,cjrock530,A7bhi,0,1
2020-10-01 04:17:32.812000+00:00,mlRYt7I5,kralj8,Harry__Osborn,1,0
2020-10-01 04:17:32.812000+00:00,mlRYt7I5,IArausPUC,vsan,0,1
2020-10-01 04:17:32.812000+00:00,mlRYt7I5,hshahs5,Jashwanthkumar0912,0,1
2020-10-01 04:17:32.812000+00:00,mlRYt7I5,Kodra1754,anwarmh,1,0
2020-10-01 04:17:20.406000+00:00,mlRYt7I5,bob_fischer_09,LowKeyTitled,0,1
2020-10-01 04:17:20.406000+00:00,mlRYt7I5,Rifki87,jarpy01,0,1
2020-10-01 04:17:20.406000+00:00,mlRYt7I5,rkido,rooneyeljoker,1,0
2020-10-01 04:17:08.113000+00:00,mlRYt7I5,Helltruthcom,tigrejm,1,0
2020-10-01 04:17:08.113000+00:00,mlRYt7I5,morphdude,Aleajacta,1,0
2020-10-01 04:16:51.664000+00:00,mlRYt7I5,BaseL_RAsheD,reglel,1,0
2020-10-01 04:16:51.664000+00:00,mlRYt7I5,bi-beast,chooobbb,0,1
2020-10-01 04:16:51.664000+00:00,mlRYt7I5,aledri,tanahpasir,1,0
2020-10-01 04:16:29.091000+00:00,mlRYt7I5,A7bhi,anilaltr,1,0
2020-10-01 04:16:29.091000+00:00,mlRYt7I5,kralj8,cjrock530,1,0
2020-10-01 04:16:29.092000+00:00,mlRYt7I5,PAGerMount,JohnStuckey,0,1
2020-10-01 04:16:16.752000+00:00,mlRYt7I5,Harry__Osborn,IArausPUC,1,0
2020-10-01 04:16:16.752000+00:00,mlRYt7I5,vsan,Kodra1754,0,1
2020-10-01 04:16:16.752000+00:00,mlRYt7I5,rooneyeljoker,bob_fischer_09,0,1
2020-10-01 04:16:02.325000+00:00,mlRYt7I5,rkido,Rifki87,0,1
2020-10-01 04:16:02.325000+00:00,mlRYt7I5,anwarmh,hshahs5,1,0
2020-10-01 04:15:47.933000+00:00,mlRYt7I5,BaseL_RAsheD,bi-beast,0,1
2020-10-01 04:15:47.933000+00:00,mlRYt7I5,tigrejm,UhbadazinglyFrozen,0,1
2020-10-01 04:15:47.933000+00:00,mlRYt7I5,jarpy01,morphdude,0,1
2020-10-01 04:15:35.621000+00:00,mlRYt7I5,reglel,Aleajacta,1,0
2020-10-01 04:15:35.621000+00:00,mlRYt7I5,Yonee,chooobbb,0,1
2020-10-01 04:15:12.994000+00:00,mlRYt7I5,morphdude,BaseL_RAsheD,1,0
2020-10-01 04:15:12.994000+00:00,mlRYt7I5,IArausPUC,LowKeyTitled,1,0
2020-10-01 04:15:12.994000+00:00,mlRYt7I5,Kodra1754,rooneyeljoker,1,0
2020-10-01 04:15:12.994000+00:00,mlRYt7I5,cjrock530,anilaltr,1,0
2020-10-01 04:15:12.994000+00:00,mlRYt7I5,Evanvdl,aledri,1,0
2020-10-01 04:15:00.684000+00:00,mlRYt7I5,PAGerMount,A7bhi,1,0
2020-10-01 04:15:00.684000+00:00,mlRYt7I5,bob_fischer_09,Harry__Osborn,1,0
2020-10-01 04:14:44.251000+00:00,mlRYt7I5,JohnStuckey,kralj8,1,0
2020-10-01 04:14:44.251000+00:00,mlRYt7I5,chooobbb,tigrejm,1,0
2020-10-01 04:14:44.251000+00:00,mlRYt7I5,hshahs5,rkido,0,1
2020-10-01 04:14:29.863000+00:00,mlRYt7I5,bi-beast,jarpy01,1,0
2020-10-01 04:14:29.863000+00:00,mlRYt7I5,Rifki87,anwarmh,1,0
2020-10-01 04:14:29.863000+00:00,mlRYt7I5,E4_Noel,vsan,0,1
2020-10-01 04:14:05.212000+00:00,mlRYt7I5,Aleajacta,Yonee,0,1
2020-10-01 04:14:05.212000+00:00,mlRYt7I5,aledri,rooneyeljoker,1,0
2020-10-01 04:14:05.213000+00:00,mlRYt7I5,anilaltr,Kodra1754,0,1
2020-10-01 04:13:46.733000+00:00,mlRYt7I5,A7bhi,bob_fischer_09,0,1
2020-10-01 04:13:46.733000+00:00,mlRYt7I5,IArausPUC,cjrock530,0,1
2020-10-01 04:13:34.354000+00:00,mlRYt7I5,Harry__Osborn,PAGerMount,1,0
2020-10-01 04:13:34.354000+00:00,mlRYt7I5,reglel,morphdude,0,0
2020-10-01 04:13:34.354000+00:00,mlRYt7I5,rkido,chooobbb,0,1
2020-10-01 04:13:09.666000+00:00,mlRYt7I5,jarpy01,Rifki87,0,1
2020-10-01 04:13:09.666000+00:00,mlRYt7I5,anwarmh,arnav_dawn03,1,0
2020-10-01 04:13:09.666000+00:00,mlRYt7I5,kralj8,tigrejm,1,0
2020-10-01 04:13:09.666000+00:00,mlRYt7I5,vsan,bi-beast,0,1
2020-10-01 04:12:51.227000+00:00,mlRYt7I5,Yonee,anilaltr,1,0
2020-10-01 04:12:51.228000+00:00,mlRYt7I5,rooneyeljoker,Aleajacta,0,1
2020-10-01 04:12:51.228000+00:00,mlRYt7I5,Kodra1754,aledri,0,1
2020-10-01 04:12:51.228000+00:00,mlRYt7I5,Evanvdl,ucho2,1,0
2020-10-01 04:12:14.298000+00:00,mlRYt7I5,bob_fischer_09,IArausPUC,0,1
2020-10-01 04:12:14.298000+00:00,mlRYt7I5,cjrock530,A7bhi,1,0
2020-10-01 04:12:14.298000+00:00,mlRYt7I5,LowKeyTitled,jarpy01,0,1
2020-10-01 04:11:59.935000+00:00,mlRYt7I5,PAGerMount,reglel,0,1
2020-10-01 04:11:59.935000+00:00,mlRYt7I5,morphdude,Harry__Osborn,0,1
2020-10-01 04:11:59.935000+00:00,mlRYt7I5,ucho2,Aleajacta,0,1
2020-10-01 04:11:59.935000+00:00,mlRYt7I5,bi-beast,anwarmh,1,0
2020-10-01 04:11:59.935000+00:00,mlRYt7I5,A9491135430ppu,rkido,0,1
2020-10-01 04:11:43.504000+00:00,mlRYt7I5,arnav_dawn03,kralj8,0,1
2020-10-01 04:11:43.504000+00:00,mlRYt7I5,aledri,Yonee,1,0
2020-10-01 04:11:31.203000+00:00,mlRYt7I5,anilaltr,rooneyeljoker,0,1
2020-10-01 04:11:31.203000+00:00,mlRYt7I5,tigrejm,Evanvdl,0,1
2020-10-01 04:11:31.203000+00:00,mlRYt7I5,Rifki87,vsan,1,0
2020-10-01 04:11:04.545000+00:00,mlRYt7I5,Aleajacta,morphdude,0,1
2020-10-01 04:11:04.545000+00:00,mlRYt7I5,LowKeyTitled,bob_fischer_09,0,1
2020-10-01 04:11:04.545000+00:00,mlRYt7I5,Kodra1754,cjrock530,1,0
2020-10-01 04:10:48.022000+00:00,mlRYt7I5,jarpy01,bi-beast,1,0
2020-10-01 04:10:48.022000+00:00,mlRYt7I5,IArausPUC,KeisyaLevronka,1,0
2020-10-01 04:10:48.022000+00:00,mlRYt7I5,PAGerMount,A9491135430ppu,1,0
2020-10-01 04:10:35.712000+00:00,mlRYt7I5,Harry__Osborn,ucho2,1,0
2020-10-01 04:10:35.712000+00:00,mlRYt7I5,Sanskar_chess,arnav_dawn03,0,1
2020-10-01 04:10:23.364000+00:00,mlRYt7I5,anilaltr,Evanvdl,0,1
2020-10-01 04:10:23.363000+00:00,mlRYt7I5,reglel,anwarmh,0,1
2020-10-01 04:10:23.363000+00:00,mlRYt7I5,Yonee,kralj8,0,1
2020-10-01 04:10:23.364000+00:00,mlRYt7I5,morphdude,LowKeyTitled,1,0
2020-10-01 04:10:11.064000+00:00,mlRYt7I5,rooneyeljoker,Rifki87,0,1
2020-10-01 04:10:11.063000+00:00,mlRYt7I5,BaseL_RAsheD,tigrejm,1,0
2020-10-01 04:09:54.623000+00:00,mlRYt7I5,kralj8,Sanskar_chess,1,0
2020-10-01 04:09:54.623000+00:00,mlRYt7I5,ENRIQUE992018,vsan,0,1
2020-10-01 04:09:40.243000+00:00,mlRYt7I5,Aleajacta,Kodra1754,1,0
2020-10-01 04:09:27.972000+00:00,mlRYt7I5,bi-beast,IArausPUC,1,0
2020-10-01 04:09:27.972000+00:00,mlRYt7I5,KeisyaLevronka,jarpy01,0,0
2020-10-01 04:09:27.971000+00:00,mlRYt7I5,LowKeyTitled,Harry__Osborn,1,0
2020-10-01 04:09:11.593000+00:00,mlRYt7I5,ucho2,PAGerMount,1,0
2020-10-01 04:09:11.593000+00:00,mlRYt7I5,Evanvdl,Yonee,0,1
2020-10-01 04:08:59.292000+00:00,mlRYt7I5,morphdude,reglel,1,0
2020-10-01 04:08:59.291000+00:00,mlRYt7I5,rooneyeljoker,BaseL_RAsheD,0,1
2020-10-01 04:08:59.292000+00:00,mlRYt7I5,anwarmh,anilaltr,1,0
2020-10-01 04:08:42.911000+00:00,mlRYt7I5,Rifki87,tigrejm,1,0
2020-10-01 04:08:42.911000+00:00,mlRYt7I5,vsan,kralj8,1,0
2020-10-01 04:08:30.533000+00:00,mlRYt7I5,Harry__Osborn,bi-beast,1,0
2020-10-01 04:08:14.183000+00:00,mlRYt7I5,jarpy01,Aleajacta,1,0
2020-10-01 04:08:14.184000+00:00,mlRYt7I5,LowKeyTitled,IArausPUC,0,1
2020-10-01 04:07:55.751000+00:00,mlRYt7I5,anwarmh,balakandrochik,1,0
2020-10-01 04:07:55.751000+00:00,mlRYt7I5,PAGerMount,KeisyaLevronka,0,1
2020-10-01 04:07:39.363000+00:00,mlRYt7I5,tigrejm,rooneyeljoker,1,0
2020-10-01 04:07:39.364000+00:00,mlRYt7I5,anilaltr,E4_Noel,0,1
2020-10-01 04:07:39.363000+00:00,mlRYt7I5,IArausPUC,Harry__Osborn,1,0
2020-10-01 04:07:39.363000+00:00,mlRYt7I5,BaseL_RAsheD,morphdude,0,1
2020-10-01 04:07:20.873000+00:00,mlRYt7I5,Rifki87,ucho2,1,0
2020-10-01 04:07:20.872000+00:00,mlRYt7I5,Alashka-kakashka,KeisyaLevronka,0,1
2020-10-01 04:07:20.873000+00:00,mlRYt7I5,rooneyeljoker,VibhavGuru,1,0
2020-10-01 04:07:08.595000+00:00,mlRYt7I5,Ayahking8,vsan,0,1
2020-10-01 04:07:08.595000+00:00,mlRYt7I5,reglel,bi-beast,0,1
2020-10-01 04:07:08.595000+00:00,mlRYt7I5,jarpy01,LowKeyTitled,1,0
2020-10-01 04:06:54.244000+00:00,mlRYt7I5,Aleajacta,XeRo13g,0,1
2020-10-01 04:06:41.892000+00:00,mlRYt7I5,E4_Noel,Alashka-kakashka,0,1
2020-10-01 04:06:25.532000+00:00,mlRYt7I5,IArausPUC,PAGerMount,1,0
2020-10-01 04:06:25.533000+00:00,mlRYt7I5,Harry__Osborn,BaseL_RAsheD,1,0
2020-10-01 04:06:25.533000+00:00,mlRYt7I5,tigrejm,anilaltr,1,0
2020-10-01 04:06:13.193000+00:00,mlRYt7I5,VibhavGuru,ecstacy001,1,0
2020-10-01 04:06:13.192000+00:00,mlRYt7I5,morphdude,CHESSCHAMPION2802009,1,0
2020-10-01 04:06:00.902000+00:00,mlRYt7I5,Rifki87,KeisyaLevronka,0,1
2020-10-01 04:06:00.903000+00:00,mlRYt7I5,Ayahking8,SaNyob,1,0
2020-10-01 04:06:00.902000+00:00,mlRYt7I5,ucho2,rooneyeljoker,1,0
2020-10-01 04:06:00.902000+00:00,mlRYt7I5,LowKeyTitled,reglel,1,0
2020-10-01 04:05:34.234000+00:00,mlRYt7I5,bi-beast,Kartik_12345,1,0
2020-10-01 04:05:34.235000+00:00,mlRYt7I5,ecstacy001,morphdude,0,1
2020-10-01 04:05:34.234000+00:00,mlRYt7I5,vsan,jarpy01,0,1
2020-10-01 04:05:34.235000+00:00,mlRYt7I5,KeisyaLevronka,JohnStuckey,1,0
2020-10-01 04:05:34.274000+00:00,mlRYt7I5,CHESSCHAMPION2802009,VibhavGuru,1,0
2020-10-01 04:05:15.791000+00:00,mlRYt7I5,XeRo13g,Alashka-kakashka,1,0
2020-10-01 04:05:15.790000+00:00,mlRYt7I5,Harry__Osborn,tigrejm,0,1
2020-10-01 04:05:15.791000+00:00,mlRYt7I5,SaNyob,ucho2,0,1
2020-10-01 04:05:03.474000+00:00,mlRYt7I5,BaseL_RAsheD,IArausPUC,1,0
2020-10-01 04:05:03.475000+00:00,mlRYt7I5,anilaltr,PAGerMount,0,1
2020-10-01 04:05:03.475000+00:00,mlRYt7I5,Aleajacta,E4_Noel,1,0
2020-10-01 04:04:34.866000+00:00,mlRYt7I5,jarpy01,bi-beast,1,0
2020-10-01 04:04:34.866000+00:00,mlRYt7I5,reglel,Rifki87,0,1
2020-10-01 04:04:34.866000+00:00,mlRYt7I5,JohnStuckey,ecstacy001,0,1
2020-10-01 04:04:34.866000+00:00,mlRYt7I5,VibhavGuru,Kartik_12345,0,1
2020-10-01 04:04:18.468000+00:00,mlRYt7I5,Alashka-kakashka,SaNyob,1,0
2020-10-01 04:04:18.469000+00:00,mlRYt7I5,vsan,morphdude,0,1
2020-10-01 04:04:04.126000+00:00,mlRYt7I5,XeRo13g,Harry__Osborn,1,0
2020-10-01 04:04:04.126000+00:00,mlRYt7I5,jarpy01,reglel,0,1
2020-10-01 04:04:04.126000+00:00,mlRYt7I5,yo_whatsup_itsluca,Aleajacta,0,1
2020-10-01 04:04:04.126000+00:00,mlRYt7I5,KeisyaLevronka,LowKeyTitled,1,0
2020-10-01 04:03:47.741000+00:00,mlRYt7I5,E4_Noel,anilaltr,1,0
2020-10-01 04:03:47.741000+00:00,mlRYt7I5,tigrejm,BaseL_RAsheD,0,1
2020-10-01 04:03:33.417000+00:00,mlRYt7I5,morphdude,SaNyob,1,0
2020-10-01 04:03:23.174000+00:00,mlRYt7I5,dhruva1234,IArausPUC,0,1
2020-10-01 04:03:23.174000+00:00,mlRYt7I5,rooneyeljoker,VibhavGuru,1,0
2020-10-01 04:03:08.774000+00:00,mlRYt7I5,Kartik_12345,Rifki87,0,1
2020-10-01 04:03:08.774000+00:00,mlRYt7I5,bi-beast,JohnStuckey,0,1
2020-10-01 04:03:08.774000+00:00,mlRYt7I5,ecstacy001,Alashka-kakashka,1,0
2020-10-01 04:02:46.244000+00:00,mlRYt7I5,LowKeyTitled,XeRo13g,1,0
2020-10-01 04:02:46.244000+00:00,mlRYt7I5,JohnStuckey,ecstacy001,1,0
2020-10-01 04:02:46.244000+00:00,mlRYt7I5,anilaltr,tigrejm,0,1
2020-10-01 04:02:31.891000+00:00,mlRYt7I5,BaseL_RAsheD,jarpy01,1,0
2020-10-01 04:02:31.891000+00:00,mlRYt7I5,Hit16,vsan,0,1
2020-10-01 04:02:31.891000+00:00,mlRYt7I5,Harry__Osborn,KeisyaLevronka,0,0
2020-10-01 04:02:31.891000+00:00,mlRYt7I5,Aleajacta,reglel,0,1
2020-10-01 04:02:19.592000+00:00,mlRYt7I5,dhruva1234,yo_whatsup_itsluca,1,0
2020-10-01 04:02:19.592000+00:00,mlRYt7I5,doublemint,E4_Noel,0,1
2020-10-01 04:02:05.274000+00:00,mlRYt7I5,ecstacy001,XeRo13g,0,1
2020-10-01 04:02:05.274000+00:00,mlRYt7I5,IArausPUC,morphdude,0,1
2020-10-01 04:02:05.274000+00:00,mlRYt7I5,Alashka-kakashka,rooneyeljoker,1,0
2020-10-01 04:01:46.854000+00:00,mlRYt7I5,jarpy01,Harry__Osborn,0,1
2020-10-01 04:01:34.547000+00:00,mlRYt7I5,anilaltr,BaseL_RAsheD,0,1
2020-10-01 04:01:34.547000+00:00,mlRYt7I5,tigrejm,JohnStuckey,0,1
2020-10-01 04:01:34.547000+00:00,mlRYt7I5,reglel,IArausPUC,0,1
2020-10-01 04:01:34.547000+00:00,mlRYt7I5,yo_whatsup_itsluca,E4_Noel,1,0
2020-10-01 04:01:34.547000+00:00,mlRYt7I5,bi-beast,LowKeyTitled,0,1
2020-10-01 04:01:34.548000+00:00,mlRYt7I5,XeRo13g,dhruva1234,1,0
2020-10-01 04:01:20.140000+00:00,mlRYt7I5,vsan,KeisyaLevronka,0,1
2020-10-01 04:01:01.695000+00:00,mlRYt7I5,morphdude,Alashka-kakashka,1,0
